,C,epsilon,kernel,degree,coef,accuracy
1554,0.5,1.0,poly,3,2,0.07142857142857142
1555,0.5,1.0,poly,3,3,0.0
1556,0.5,1.0,poly,4,0,0.01020408163265306
1557,0.5,1.0,poly,4,1,0.01020408163265306
1558,0.5,1.0,poly,4,2,0.0
1559,0.5,1.0,poly,4,3,0.09183673469387756
1560,0.5,1.0,rbf,0,0,0.6530612244897959
1561,0.5,1.0,rbf,0,1,0.6530612244897959
1562,0.5,1.0,rbf,0,2,0.6530612244897959
1563,0.5,1.0,rbf,0,3,0.6530612244897959
1564,0.5,1.0,rbf,1,0,0.6530612244897959
1565,0.5,1.0,rbf,1,1,0.6530612244897959
1566,0.5,1.0,rbf,1,2,0.6530612244897959
1567,0.5,1.0,rbf,1,3,0.6530612244897959
1568,0.5,1.0,rbf,2,0,0.6530612244897959
1569,0.5,1.0,rbf,2,1,0.6530612244897959
1570,0.5,1.0,rbf,2,2,0.6530612244897959
1571,0.5,1.0,rbf,2,3,0.6530612244897959
1572,0.5,1.0,rbf,3,0,0.6530612244897959
1573,0.5,1.0,rbf,3,1,0.6530612244897959
1574,0.5,1.0,rbf,3,2,0.6530612244897959
1575,0.5,1.0,rbf,3,3,0.6530612244897959
1576,0.5,1.0,rbf,4,0,0.6530612244897959
1577,0.5,1.0,rbf,4,1,0.6530612244897959
1578,0.5,1.0,rbf,4,2,0.6530612244897959
1579,0.5,1.0,rbf,4,3,0.6530612244897959
1580,0.5,1.0,sigmoid,0,0,0.030612244897959183
1581,0.5,1.0,sigmoid,0,1,0.10204081632653061
1582,0.5,1.0,sigmoid,0,2,0.030612244897959183
1583,0.5,1.0,sigmoid,0,3,0.030612244897959183
1584,0.5,1.0,sigmoid,1,0,0.030612244897959183
1585,0.5,1.0,sigmoid,1,1,0.10204081632653061
1586,0.5,1.0,sigmoid,1,2,0.030612244897959183
1587,0.5,1.0,sigmoid,1,3,0.030612244897959183
1588,0.5,1.0,sigmoid,2,0,0.030612244897959183
1589,0.5,1.0,sigmoid,2,1,0.10204081632653061
1590,0.5,1.0,sigmoid,2,2,0.030612244897959183
1591,0.5,1.0,sigmoid,2,3,0.030612244897959183
1592,0.5,1.0,sigmoid,3,0,0.030612244897959183
1593,0.5,1.0,sigmoid,3,1,0.10204081632653061
1594,0.5,1.0,sigmoid,3,2,0.030612244897959183
1595,0.5,1.0,sigmoid,3,3,0.030612244897959183
1596,0.5,1.0,sigmoid,4,0,0.030612244897959183
1597,0.5,1.0,sigmoid,4,1,0.10204081632653061
1598,0.5,1.0,sigmoid,4,2,0.030612244897959183
1599,0.5,1.0,sigmoid,4,3,0.030612244897959183
1600,1.0,0.01,linear,0,0,0.7244897959183674
1601,1.0,0.01,linear,0,1,0.7244897959183674
1602,1.0,0.01,linear,0,2,0.7244897959183674
1603,1.0,0.01,linear,0,3,0.7244897959183674
1604,1.0,0.01,linear,1,0,0.7244897959183674
1605,1.0,0.01,linear,1,1,0.7244897959183674
1606,1.0,0.01,linear,1,2,0.7244897959183674
1607,1.0,0.01,linear,1,3,0.7244897959183674
1608,1.0,0.01,linear,2,0,0.7244897959183674
1609,1.0,0.01,linear,2,1,0.7244897959183674
1610,1.0,0.01,linear,2,2,0.7244897959183674
1611,1.0,0.01,linear,2,3,0.7244897959183674
1612,1.0,0.01,linear,3,0,0.7244897959183674
1613,1.0,0.01,linear,3,1,0.7244897959183674
1614,1.0,0.01,linear,3,2,0.7244897959183674
1615,1.0,0.01,linear,3,3,0.7244897959183674
1616,1.0,0.01,linear,4,0,0.7244897959183674
1617,1.0,0.01,linear,4,1,0.7244897959183674
1618,1.0,0.01,linear,4,2,0.7244897959183674
1619,1.0,0.01,linear,4,3,0.7244897959183674
1620,1.0,0.01,poly,0,0,0.6632653061224489
1621,1.0,0.01,poly,0,1,0.6632653061224489
1622,1.0,0.01,poly,0,2,0.6632653061224489
1623,1.0,0.01,poly,0,3,0.6632653061224489
1624,1.0,0.01,poly,1,0,0.7244897959183674
1625,1.0,0.01,poly,1,1,0.7244897959183674
1626,1.0,0.01,poly,1,2,0.7244897959183674
1627,1.0,0.01,poly,1,3,0.7244897959183674
1628,1.0,0.01,poly,2,0,0.0
1629,1.0,0.01,poly,2,1,0.04081632653061224
1630,1.0,0.01,poly,2,2,0.21428571428571427
1631,1.0,0.01,poly,2,3,0.030612244897959183
1632,1.0,0.01,poly,3,0,0.0
1633,1.0,0.01,poly,3,1,0.0
1634,1.0,0.01,poly,3,2,0.0
1635,1.0,0.01,poly,3,3,0.0
1636,1.0,0.01,poly,4,0,0.0
1637,1.0,0.01,poly,4,1,0.0
1638,1.0,0.01,poly,4,2,0.02040816326530612
1639,1.0,0.01,poly,4,3,0.0
1640,1.0,0.01,rbf,0,0,0.7755102040816326
1641,1.0,0.01,rbf,0,1,0.7755102040816326
1642,1.0,0.01,rbf,0,2,0.7755102040816326
1643,1.0,0.01,rbf,0,3,0.7755102040816326
1644,1.0,0.01,rbf,1,0,0.7755102040816326
1645,1.0,0.01,rbf,1,1,0.7755102040816326
1646,1.0,0.01,rbf,1,2,0.7755102040816326
1647,1.0,0.01,rbf,1,3,0.7755102040816326
1648,1.0,0.01,rbf,2,0,0.7755102040816326
1649,1.0,0.01,rbf,2,1,0.7755102040816326
1650,1.0,0.01,rbf,2,2,0.7755102040816326
1651,1.0,0.01,rbf,2,3,0.7755102040816326
1652,1.0,0.01,rbf,3,0,0.7755102040816326
1653,1.0,0.01,rbf,3,1,0.7755102040816326
1654,1.0,0.01,rbf,3,2,0.7755102040816326
1655,1.0,0.01,rbf,3,3,0.7755102040816326
1656,1.0,0.01,rbf,4,0,0.7755102040816326
1657,1.0,0.01,rbf,4,1,0.7755102040816326
1658,1.0,0.01,rbf,4,2,0.7755102040816326
1659,1.0,0.01,rbf,4,3,0.7755102040816326
1660,1.0,0.01,sigmoid,0,0,0.6632653061224489
1661,1.0,0.01,sigmoid,0,1,0.6632653061224489
1662,1.0,0.01,sigmoid,0,2,0.6632653061224489
1663,1.0,0.01,sigmoid,0,3,0.6632653061224489
1664,1.0,0.01,sigmoid,1,0,0.6632653061224489
1665,1.0,0.01,sigmoid,1,1,0.6632653061224489
1666,1.0,0.01,sigmoid,1,2,0.6632653061224489
1667,1.0,0.01,sigmoid,1,3,0.6632653061224489
1668,1.0,0.01,sigmoid,2,0,0.6632653061224489
1669,1.0,0.01,sigmoid,2,1,0.6632653061224489
1670,1.0,0.01,sigmoid,2,2,0.6632653061224489
1671,1.0,0.01,sigmoid,2,3,0.6632653061224489
1672,1.0,0.01,sigmoid,3,0,0.6632653061224489
1673,1.0,0.01,sigmoid,3,1,0.6632653061224489
1674,1.0,0.01,sigmoid,3,2,0.6632653061224489
1675,1.0,0.01,sigmoid,3,3,0.6632653061224489
1676,1.0,0.01,sigmoid,4,0,0.6632653061224489
1677,1.0,0.01,sigmoid,4,1,0.6632653061224489
1678,1.0,0.01,sigmoid,4,2,0.6632653061224489
1679,1.0,0.01,sigmoid,4,3,0.6632653061224489
1680,1.0,0.05,linear,0,0,0.7244897959183674
1681,1.0,0.05,linear,0,1,0.7244897959183674
1682,1.0,0.05,linear,0,2,0.7244897959183674
1683,1.0,0.05,linear,0,3,0.7244897959183674
1684,1.0,0.05,linear,1,0,0.7244897959183674
1685,1.0,0.05,linear,1,1,0.7244897959183674
1686,1.0,0.05,linear,1,2,0.7244897959183674
1687,1.0,0.05,linear,1,3,0.7244897959183674
1688,1.0,0.05,linear,2,0,0.7244897959183674
1689,1.0,0.05,linear,2,1,0.7244897959183674
1690,1.0,0.05,linear,2,2,0.7244897959183674
1691,1.0,0.05,linear,2,3,0.7244897959183674
1692,1.0,0.05,linear,3,0,0.7244897959183674
1693,1.0,0.05,linear,3,1,0.7244897959183674
1694,1.0,0.05,linear,3,2,0.7244897959183674
1695,1.0,0.05,linear,3,3,0.7244897959183674
1696,1.0,0.05,linear,4,0,0.7244897959183674
1697,1.0,0.05,linear,4,1,0.7244897959183674
1698,1.0,0.05,linear,4,2,0.7244897959183674
1699,1.0,0.05,linear,4,3,0.7244897959183674
1700,1.0,0.05,poly,0,0,0.6632653061224489
1701,1.0,0.05,poly,0,1,0.6632653061224489
1702,1.0,0.05,poly,0,2,0.6632653061224489
1703,1.0,0.05,poly,0,3,0.6632653061224489
1704,1.0,0.05,poly,1,0,0.7244897959183674
1705,1.0,0.05,poly,1,1,0.7244897959183674
1706,1.0,0.05,poly,1,2,0.7244897959183674
1707,1.0,0.05,poly,1,3,0.7244897959183674
1708,1.0,0.05,poly,2,0,0.0
1709,1.0,0.05,poly,2,1,0.0
1710,1.0,0.05,poly,2,2,0.02040816326530612
1711,1.0,0.05,poly,2,3,0.40816326530612246
1712,1.0,0.05,poly,3,0,0.0
1713,1.0,0.05,poly,3,1,0.0
1714,1.0,0.05,poly,3,2,0.14285714285714285
1715,1.0,0.05,poly,3,3,0.0
1716,1.0,0.05,poly,4,0,0.0
1717,1.0,0.05,poly,4,1,0.0
1718,1.0,0.05,poly,4,2,0.0
1719,1.0,0.05,poly,4,3,0.0
1720,1.0,0.05,rbf,0,0,0.7755102040816326
1721,1.0,0.05,rbf,0,1,0.7755102040816326
1722,1.0,0.05,rbf,0,2,0.7755102040816326
1723,1.0,0.05,rbf,0,3,0.7755102040816326
1724,1.0,0.05,rbf,1,0,0.7755102040816326
1725,1.0,0.05,rbf,1,1,0.7755102040816326
1726,1.0,0.05,rbf,1,2,0.7755102040816326
1727,1.0,0.05,rbf,1,3,0.7755102040816326
1728,1.0,0.05,rbf,2,0,0.7755102040816326
1729,1.0,0.05,rbf,2,1,0.7755102040816326
1730,1.0,0.05,rbf,2,2,0.7755102040816326
1731,1.0,0.05,rbf,2,3,0.7755102040816326
1732,1.0,0.05,rbf,3,0,0.7755102040816326
1733,1.0,0.05,rbf,3,1,0.7755102040816326
1734,1.0,0.05,rbf,3,2,0.7755102040816326
1735,1.0,0.05,rbf,3,3,0.7755102040816326
1736,1.0,0.05,rbf,4,0,0.7755102040816326
1737,1.0,0.05,rbf,4,1,0.7755102040816326
1738,1.0,0.05,rbf,4,2,0.7755102040816326
1739,1.0,0.05,rbf,4,3,0.7755102040816326
1740,1.0,0.05,sigmoid,0,0,0.6632653061224489
1741,1.0,0.05,sigmoid,0,1,0.6632653061224489
1742,1.0,0.05,sigmoid,0,2,0.6632653061224489
1743,1.0,0.05,sigmoid,0,3,0.6632653061224489
1744,1.0,0.05,sigmoid,1,0,0.6632653061224489
1745,1.0,0.05,sigmoid,1,1,0.6632653061224489
1746,1.0,0.05,sigmoid,1,2,0.6632653061224489
1747,1.0,0.05,sigmoid,1,3,0.6632653061224489
1748,1.0,0.05,sigmoid,2,0,0.6632653061224489
1749,1.0,0.05,sigmoid,2,1,0.6632653061224489
1750,1.0,0.05,sigmoid,2,2,0.6632653061224489
1751,1.0,0.05,sigmoid,2,3,0.6632653061224489
1752,1.0,0.05,sigmoid,3,0,0.6632653061224489
1753,1.0,0.05,sigmoid,3,1,0.6632653061224489
1754,1.0,0.05,sigmoid,3,2,0.6632653061224489
1755,1.0,0.05,sigmoid,3,3,0.6632653061224489
1756,1.0,0.05,sigmoid,4,0,0.6632653061224489
1757,1.0,0.05,sigmoid,4,1,0.6632653061224489
1758,1.0,0.05,sigmoid,4,2,0.6632653061224489
1759,1.0,0.05,sigmoid,4,3,0.6632653061224489
1760,1.0,0.1,linear,0,0,0.7244897959183674
1761,1.0,0.1,linear,0,1,0.7244897959183674
1762,1.0,0.1,linear,0,2,0.7244897959183674
1763,1.0,0.1,linear,0,3,0.7244897959183674
1764,1.0,0.1,linear,1,0,0.7244897959183674
1765,1.0,0.1,linear,1,1,0.7244897959183674
1766,1.0,0.1,linear,1,2,0.7244897959183674
1767,1.0,0.1,linear,1,3,0.7244897959183674
1768,1.0,0.1,linear,2,0,0.7244897959183674
1769,1.0,0.1,linear,2,1,0.7244897959183674
1770,1.0,0.1,linear,2,2,0.7244897959183674
1771,1.0,0.1,linear,2,3,0.7244897959183674
1772,1.0,0.1,linear,3,0,0.7244897959183674
1773,1.0,0.1,linear,3,1,0.7244897959183674
1774,1.0,0.1,linear,3,2,0.7244897959183674
1775,1.0,0.1,linear,3,3,0.7244897959183674
1776,1.0,0.1,linear,4,0,0.7244897959183674
1777,1.0,0.1,linear,4,1,0.7244897959183674
1778,1.0,0.1,linear,4,2,0.7244897959183674
1779,1.0,0.1,linear,4,3,0.7244897959183674
1780,1.0,0.1,poly,0,0,0.6632653061224489
1781,1.0,0.1,poly,0,1,0.6632653061224489
1782,1.0,0.1,poly,0,2,0.6632653061224489
1783,1.0,0.1,poly,0,3,0.6632653061224489
1784,1.0,0.1,poly,1,0,0.7244897959183674
1785,1.0,0.1,poly,1,1,0.7244897959183674
1786,1.0,0.1,poly,1,2,0.7244897959183674
1787,1.0,0.1,poly,1,3,0.7244897959183674
1788,1.0,0.1,poly,2,0,0.3877551020408163
1789,1.0,0.1,poly,2,1,0.21428571428571427
1790,1.0,0.1,poly,2,2,0.0
1791,1.0,0.1,poly,2,3,0.0
1792,1.0,0.1,poly,3,0,0.0
1793,1.0,0.1,poly,3,1,0.0
1794,1.0,0.1,poly,3,2,0.14285714285714285
1795,1.0,0.1,poly,3,3,0.0
1796,1.0,0.1,poly,4,0,0.0
1797,1.0,0.1,poly,4,1,0.0
1798,1.0,0.1,poly,4,2,0.01020408163265306
1799,1.0,0.1,poly,4,3,0.01020408163265306
1800,1.0,0.1,rbf,0,0,0.7755102040816326
1801,1.0,0.1,rbf,0,1,0.7755102040816326
1802,1.0,0.1,rbf,0,2,0.7755102040816326
1803,1.0,0.1,rbf,0,3,0.7755102040816326
1804,1.0,0.1,rbf,1,0,0.7755102040816326
1805,1.0,0.1,rbf,1,1,0.7755102040816326
1806,1.0,0.1,rbf,1,2,0.7755102040816326
1807,1.0,0.1,rbf,1,3,0.7755102040816326
1808,1.0,0.1,rbf,2,0,0.7755102040816326
1809,1.0,0.1,rbf,2,1,0.7755102040816326
1810,1.0,0.1,rbf,2,2,0.7755102040816326
1811,1.0,0.1,rbf,2,3,0.7755102040816326
1812,1.0,0.1,rbf,3,0,0.7755102040816326
1813,1.0,0.1,rbf,3,1,0.7755102040816326
1814,1.0,0.1,rbf,3,2,0.7755102040816326
1815,1.0,0.1,rbf,3,3,0.7755102040816326
1816,1.0,0.1,rbf,4,0,0.7755102040816326
1817,1.0,0.1,rbf,4,1,0.7755102040816326
1818,1.0,0.1,rbf,4,2,0.7755102040816326
1819,1.0,0.1,rbf,4,3,0.7755102040816326
1820,1.0,0.1,sigmoid,0,0,0.6632653061224489
1821,1.0,0.1,sigmoid,0,1,0.6632653061224489
1822,1.0,0.1,sigmoid,0,2,0.6632653061224489
1823,1.0,0.1,sigmoid,0,3,0.6632653061224489
1824,1.0,0.1,sigmoid,1,0,0.6632653061224489
1825,1.0,0.1,sigmoid,1,1,0.6632653061224489
1826,1.0,0.1,sigmoid,1,2,0.6632653061224489
1827,1.0,0.1,sigmoid,1,3,0.6632653061224489
1828,1.0,0.1,sigmoid,2,0,0.6632653061224489
1829,1.0,0.1,sigmoid,2,1,0.6632653061224489
1830,1.0,0.1,sigmoid,2,2,0.6632653061224489
1831,1.0,0.1,sigmoid,2,3,0.6632653061224489
1832,1.0,0.1,sigmoid,3,0,0.6632653061224489
1833,1.0,0.1,sigmoid,3,1,0.6632653061224489
1834,1.0,0.1,sigmoid,3,2,0.6632653061224489
1835,1.0,0.1,sigmoid,3,3,0.6632653061224489
1836,1.0,0.1,sigmoid,4,0,0.6632653061224489
1837,1.0,0.1,sigmoid,4,1,0.6632653061224489
1838,1.0,0.1,sigmoid,4,2,0.6632653061224489
1839,1.0,0.1,sigmoid,4,3,0.6632653061224489
1840,1.0,0.5,linear,0,0,0.7142857142857143
1841,1.0,0.5,linear,0,1,0.7142857142857143
1842,1.0,0.5,linear,0,2,0.7142857142857143
1843,1.0,0.5,linear,0,3,0.7142857142857143
1844,1.0,0.5,linear,1,0,0.7142857142857143
1845,1.0,0.5,linear,1,1,0.7142857142857143
1846,1.0,0.5,linear,1,2,0.7142857142857143
1847,1.0,0.5,linear,1,3,0.7142857142857143
1848,1.0,0.5,linear,2,0,0.7142857142857143
1849,1.0,0.5,linear,2,1,0.7142857142857143
1850,1.0,0.5,linear,2,2,0.7142857142857143
1851,1.0,0.5,linear,2,3,0.7142857142857143
1852,1.0,0.5,linear,3,0,0.7142857142857143
1853,1.0,0.5,linear,3,1,0.7142857142857143
1854,1.0,0.5,linear,3,2,0.7142857142857143
1855,1.0,0.5,linear,3,3,0.7142857142857143
1856,1.0,0.5,linear,4,0,0.7142857142857143
1857,1.0,0.5,linear,4,1,0.7142857142857143
1858,1.0,0.5,linear,4,2,0.7142857142857143
1859,1.0,0.5,linear,4,3,0.7142857142857143
1860,1.0,0.5,poly,0,0,0.6632653061224489
1861,1.0,0.5,poly,0,1,0.6632653061224489
1862,1.0,0.5,poly,0,2,0.6632653061224489
1863,1.0,0.5,poly,0,3,0.6632653061224489
1864,1.0,0.5,poly,1,0,0.7244897959183674
1865,1.0,0.5,poly,1,1,0.7244897959183674
1866,1.0,0.5,poly,1,2,0.7244897959183674
1867,1.0,0.5,poly,1,3,0.7244897959183674
1868,1.0,0.5,poly,2,0,0.15306122448979592
1869,1.0,0.5,poly,2,1,0.16326530612244897
1870,1.0,0.5,poly,2,2,0.45918367346938777
1871,1.0,0.5,poly,2,3,0.0
1872,1.0,0.5,poly,3,0,0.0
1873,1.0,0.5,poly,3,1,0.0
1874,1.0,0.5,poly,3,2,0.02040816326530612
1875,1.0,0.5,poly,3,3,0.0
1876,1.0,0.5,poly,4,0,0.0
1877,1.0,0.5,poly,4,1,0.0
1878,1.0,0.5,poly,4,2,0.0
1879,1.0,0.5,poly,4,3,0.0
1880,1.0,0.5,rbf,0,0,0.7551020408163265
1881,1.0,0.5,rbf,0,1,0.7551020408163265
1882,1.0,0.5,rbf,0,2,0.7551020408163265
1883,1.0,0.5,rbf,0,3,0.7551020408163265
1884,1.0,0.5,rbf,1,0,0.7551020408163265
1885,1.0,0.5,rbf,1,1,0.7551020408163265
1886,1.0,0.5,rbf,1,2,0.7551020408163265
1887,1.0,0.5,rbf,1,3,0.7551020408163265
1888,1.0,0.5,rbf,2,0,0.7551020408163265
1889,1.0,0.5,rbf,2,1,0.7551020408163265
1890,1.0,0.5,rbf,2,2,0.7551020408163265
1891,1.0,0.5,rbf,2,3,0.7551020408163265
1892,1.0,0.5,rbf,3,0,0.7551020408163265
1893,1.0,0.5,rbf,3,1,0.7551020408163265
1894,1.0,0.5,rbf,3,2,0.7551020408163265
1895,1.0,0.5,rbf,3,3,0.7551020408163265
1896,1.0,0.5,rbf,4,0,0.7551020408163265
1897,1.0,0.5,rbf,4,1,0.7551020408163265
1898,1.0,0.5,rbf,4,2,0.7551020408163265
1899,1.0,0.5,rbf,4,3,0.7551020408163265
1900,1.0,0.5,sigmoid,0,0,0.6632653061224489
1901,1.0,0.5,sigmoid,0,1,0.6632653061224489
1902,1.0,0.5,sigmoid,0,2,0.6632653061224489
1903,1.0,0.5,sigmoid,0,3,0.6632653061224489
1904,1.0,0.5,sigmoid,1,0,0.6632653061224489
1905,1.0,0.5,sigmoid,1,1,0.6632653061224489
1906,1.0,0.5,sigmoid,1,2,0.6632653061224489
1907,1.0,0.5,sigmoid,1,3,0.6632653061224489
1908,1.0,0.5,sigmoid,2,0,0.6632653061224489
1909,1.0,0.5,sigmoid,2,1,0.6632653061224489
1910,1.0,0.5,sigmoid,2,2,0.6632653061224489
1911,1.0,0.5,sigmoid,2,3,0.6632653061224489
1912,1.0,0.5,sigmoid,3,0,0.6632653061224489
1913,1.0,0.5,sigmoid,3,1,0.6632653061224489
1914,1.0,0.5,sigmoid,3,2,0.6632653061224489
1915,1.0,0.5,sigmoid,3,3,0.6632653061224489
1916,1.0,0.5,sigmoid,4,0,0.6632653061224489
1917,1.0,0.5,sigmoid,4,1,0.6632653061224489
1918,1.0,0.5,sigmoid,4,2,0.6632653061224489
1919,1.0,0.5,sigmoid,4,3,0.6632653061224489
1920,1.0,1.0,linear,0,0,0.6428571428571429
1921,1.0,1.0,linear,0,1,0.6428571428571429
1922,1.0,1.0,linear,0,2,0.6428571428571429
1923,1.0,1.0,linear,0,3,0.6428571428571429
1924,1.0,1.0,linear,1,0,0.6428571428571429
1925,1.0,1.0,linear,1,1,0.6428571428571429
1926,1.0,1.0,linear,1,2,0.6428571428571429
1927,1.0,1.0,linear,1,3,0.6428571428571429
1928,1.0,1.0,linear,2,0,0.6428571428571429
1929,1.0,1.0,linear,2,1,0.6428571428571429
1930,1.0,1.0,linear,2,2,0.6428571428571429
1931,1.0,1.0,linear,2,3,0.6428571428571429
1932,1.0,1.0,linear,3,0,0.6428571428571429
1933,1.0,1.0,linear,3,1,0.6428571428571429
1934,1.0,1.0,linear,3,2,0.6428571428571429
1935,1.0,1.0,linear,3,3,0.6428571428571429
1936,1.0,1.0,linear,4,0,0.6428571428571429
1937,1.0,1.0,linear,4,1,0.6428571428571429
1938,1.0,1.0,linear,4,2,0.6428571428571429
1939,1.0,1.0,linear,4,3,0.6428571428571429
1940,1.0,1.0,poly,0,0,0.030612244897959183
1941,1.0,1.0,poly,0,1,0.030612244897959183
1942,1.0,1.0,poly,0,2,0.030612244897959183
1943,1.0,1.0,poly,0,3,0.030612244897959183
1944,1.0,1.0,poly,1,0,0.6326530612244898
1945,1.0,1.0,poly,1,1,0.6326530612244898
1946,1.0,1.0,poly,1,2,0.6326530612244898
1947,1.0,1.0,poly,1,3,0.6326530612244898
1948,1.0,1.0,poly,2,0,0.0
1949,1.0,1.0,poly,2,1,0.08163265306122448
1950,1.0,1.0,poly,2,2,0.02040816326530612
1951,1.0,1.0,poly,2,3,0.01020408163265306
1952,1.0,1.0,poly,3,0,0.0
1953,1.0,1.0,poly,3,1,0.01020408163265306
1954,1.0,1.0,poly,3,2,0.07142857142857142
1955,1.0,1.0,poly,3,3,0.0
1956,1.0,1.0,poly,4,0,0.01020408163265306
1957,1.0,1.0,poly,4,1,0.01020408163265306
1958,1.0,1.0,poly,4,2,0.0
1959,1.0,1.0,poly,4,3,0.09183673469387756
1960,1.0,1.0,rbf,0,0,0.6428571428571429
1961,1.0,1.0,rbf,0,1,0.6428571428571429
1962,1.0,1.0,rbf,0,2,0.6428571428571429
1963,1.0,1.0,rbf,0,3,0.6428571428571429
1964,1.0,1.0,rbf,1,0,0.6428571428571429
1965,1.0,1.0,rbf,1,1,0.6428571428571429
1966,1.0,1.0,rbf,1,2,0.6428571428571429
1967,1.0,1.0,rbf,1,3,0.6428571428571429
1968,1.0,1.0,rbf,2,0,0.6428571428571429
1969,1.0,1.0,rbf,2,1,0.6428571428571429
1970,1.0,1.0,rbf,2,2,0.6428571428571429
1971,1.0,1.0,rbf,2,3,0.6428571428571429
1972,1.0,1.0,rbf,3,0,0.6428571428571429
1973,1.0,1.0,rbf,3,1,0.6428571428571429
1974,1.0,1.0,rbf,3,2,0.6428571428571429
1975,1.0,1.0,rbf,3,3,0.6428571428571429
1976,1.0,1.0,rbf,4,0,0.6428571428571429
1977,1.0,1.0,rbf,4,1,0.6428571428571429
1978,1.0,1.0,rbf,4,2,0.6428571428571429
1979,1.0,1.0,rbf,4,3,0.6428571428571429
1980,1.0,1.0,sigmoid,0,0,0.030612244897959183
1981,1.0,1.0,sigmoid,0,1,0.10204081632653061
1982,1.0,1.0,sigmoid,0,2,0.6632653061224489
1983,1.0,1.0,sigmoid,0,3,0.030612244897959183
1984,1.0,1.0,sigmoid,1,0,0.030612244897959183
1985,1.0,1.0,sigmoid,1,1,0.10204081632653061
1986,1.0,1.0,sigmoid,1,2,0.6632653061224489
1987,1.0,1.0,sigmoid,1,3,0.030612244897959183
1988,1.0,1.0,sigmoid,2,0,0.030612244897959183
1989,1.0,1.0,sigmoid,2,1,0.10204081632653061
1990,1.0,1.0,sigmoid,2,2,0.6632653061224489
1991,1.0,1.0,sigmoid,2,3,0.030612244897959183
1992,1.0,1.0,sigmoid,3,0,0.030612244897959183
1993,1.0,1.0,sigmoid,3,1,0.10204081632653061
1994,1.0,1.0,sigmoid,3,2,0.6632653061224489
1995,1.0,1.0,sigmoid,3,3,0.030612244897959183
1996,1.0,1.0,sigmoid,4,0,0.030612244897959183
1997,1.0,1.0,sigmoid,4,1,0.10204081632653061
1998,1.0,1.0,sigmoid,4,2,0.6632653061224489
1999,1.0,1.0,sigmoid,4,3,0.030612244897959183
2000,1.5,0.01,linear,0,0,0.7244897959183674
2001,1.5,0.01,linear,0,1,0.7244897959183674
2002,1.5,0.01,linear,0,2,0.7244897959183674
2003,1.5,0.01,linear,0,3,0.7244897959183674
2004,1.5,0.01,linear,1,0,0.7244897959183674
2005,1.5,0.01,linear,1,1,0.7244897959183674
2006,1.5,0.01,linear,1,2,0.7244897959183674
2007,1.5,0.01,linear,1,3,0.7244897959183674
2008,1.5,0.01,linear,2,0,0.7244897959183674
2009,1.5,0.01,linear,2,1,0.7244897959183674
2010,1.5,0.01,linear,2,2,0.7244897959183674
2011,1.5,0.01,linear,2,3,0.7244897959183674
2012,1.5,0.01,linear,3,0,0.7244897959183674
2013,1.5,0.01,linear,3,1,0.7244897959183674
2014,1.5,0.01,linear,3,2,0.7244897959183674
2015,1.5,0.01,linear,3,3,0.7244897959183674
2016,1.5,0.01,linear,4,0,0.7244897959183674
2017,1.5,0.01,linear,4,1,0.7244897959183674
2018,1.5,0.01,linear,4,2,0.7244897959183674
2019,1.5,0.01,linear,4,3,0.7244897959183674
2020,1.5,0.01,poly,0,0,0.6632653061224489
2021,1.5,0.01,poly,0,1,0.6632653061224489
2022,1.5,0.01,poly,0,2,0.6632653061224489
2023,1.5,0.01,poly,0,3,0.6632653061224489
2024,1.5,0.01,poly,1,0,0.7244897959183674
2025,1.5,0.01,poly,1,1,0.7244897959183674
2026,1.5,0.01,poly,1,2,0.7244897959183674
2027,1.5,0.01,poly,1,3,0.7244897959183674
2028,1.5,0.01,poly,2,0,0.0
2029,1.5,0.01,poly,2,1,0.30612244897959184
2030,1.5,0.01,poly,2,2,0.0
2031,1.5,0.01,poly,2,3,0.01020408163265306
2032,1.5,0.01,poly,3,0,0.0
2033,1.5,0.01,poly,3,1,0.0
2034,1.5,0.01,poly,3,2,0.0
2035,1.5,0.01,poly,3,3,0.01020408163265306
2036,1.5,0.01,poly,4,0,0.0
2037,1.5,0.01,poly,4,1,0.0
2038,1.5,0.01,poly,4,2,0.02040816326530612
2039,1.5,0.01,poly,4,3,0.0
2040,1.5,0.01,rbf,0,0,0.7959183673469388
2041,1.5,0.01,rbf,0,1,0.7959183673469388
2042,1.5,0.01,rbf,0,2,0.7959183673469388
2043,1.5,0.01,rbf,0,3,0.7959183673469388
2044,1.5,0.01,rbf,1,0,0.7959183673469388
2045,1.5,0.01,rbf,1,1,0.7959183673469388
2046,1.5,0.01,rbf,1,2,0.7959183673469388
2047,1.5,0.01,rbf,1,3,0.7959183673469388
2048,1.5,0.01,rbf,2,0,0.7959183673469388
2049,1.5,0.01,rbf,2,1,0.7959183673469388
2050,1.5,0.01,rbf,2,2,0.7959183673469388
2051,1.5,0.01,rbf,2,3,0.7959183673469388
2052,1.5,0.01,rbf,3,0,0.7959183673469388
2053,1.5,0.01,rbf,3,1,0.7959183673469388
2054,1.5,0.01,rbf,3,2,0.7959183673469388
2055,1.5,0.01,rbf,3,3,0.7959183673469388
2056,1.5,0.01,rbf,4,0,0.7959183673469388
2057,1.5,0.01,rbf,4,1,0.7959183673469388
2058,1.5,0.01,rbf,4,2,0.7959183673469388
2059,1.5,0.01,rbf,4,3,0.7959183673469388
2060,1.5,0.01,sigmoid,0,0,0.6632653061224489
